channel_name,message_id,image_path,detected_class,confidence_score,image_category
lobelia4cosmetics,26394,data/raw/images/lobelia4cosmetics/26394.jpg,bottle,0.8742,product_display
lobelia4cosmetics,26394,data/raw/images/lobelia4cosmetics/26394.jpg,dining table,0.3456,product_display
lobelia4cosmetics,26394,data/raw/images/lobelia4cosmetics/26394.jpg,bottle,0.3282,product_display
lobelia4cosmetics,26394,data/raw/images/lobelia4cosmetics/26394.jpg,bottle,0.2891,product_display
lobelia4cosmetics,26395,data/raw/images/lobelia4cosmetics/26395.jpg,,,other
lobelia4cosmetics,26396,data/raw/images/lobelia4cosmetics/26396.jpg,bottle,0.5097,product_display
lobelia4cosmetics,26396,data/raw/images/lobelia4cosmetics/26396.jpg,bottle,0.5074,product_display
lobelia4cosmetics,26396,data/raw/images/lobelia4cosmetics/26396.jpg,dining table,0.4609,product_display
lobelia4cosmetics,26396,data/raw/images/lobelia4cosmetics/26396.jpg,bottle,0.4239,product_display
lobelia4cosmetics,26396,data/raw/images/lobelia4cosmetics/26396.jpg,bottle,0.4207,product_display
lobelia4cosmetics,26396,data/raw/images/lobelia4cosmetics/26396.jpg,cup,0.3684,product_display
lobelia4cosmetics,26396,data/raw/images/lobelia4cosmetics/26396.jpg,bottle,0.3385,product_display
lobelia4cosmetics,26396,data/raw/images/lobelia4cosmetics/26396.jpg,bottle,0.326,product_display
lobelia4cosmetics,26396,data/raw/images/lobelia4cosmetics/26396.jpg,bottle,0.3152,product_display
lobelia4cosmetics,26396,data/raw/images/lobelia4cosmetics/26396.jpg,bottle,0.3124,product_display
lobelia4cosmetics,26396,data/raw/images/lobelia4cosmetics/26396.jpg,bottle,0.2993,product_display
lobelia4cosmetics,26396,data/raw/images/lobelia4cosmetics/26396.jpg,bottle,0.2902,product_display
lobelia4cosmetics,26397,data/raw/images/lobelia4cosmetics/26397.jpg,person,0.3117,lifestyle
lobelia4cosmetics,26398,data/raw/images/lobelia4cosmetics/26398.jpg,bottle,0.6433,product_display
lobelia4cosmetics,26398,data/raw/images/lobelia4cosmetics/26398.jpg,bottle,0.6279,product_display
lobelia4cosmetics,26398,data/raw/images/lobelia4cosmetics/26398.jpg,bottle,0.4022,product_display
lobelia4cosmetics,26398,data/raw/images/lobelia4cosmetics/26398.jpg,bottle,0.3563,product_display
lobelia4cosmetics,26398,data/raw/images/lobelia4cosmetics/26398.jpg,bottle,0.3472,product_display
lobelia4cosmetics,26398,data/raw/images/lobelia4cosmetics/26398.jpg,bottle,0.345,product_display
lobelia4cosmetics,26398,data/raw/images/lobelia4cosmetics/26398.jpg,bottle,0.3412,product_display
lobelia4cosmetics,26398,data/raw/images/lobelia4cosmetics/26398.jpg,bottle,0.3148,product_display
lobelia4cosmetics,26398,data/raw/images/lobelia4cosmetics/26398.jpg,bottle,0.2692,product_display
lobelia4cosmetics,26398,data/raw/images/lobelia4cosmetics/26398.jpg,bottle,0.2692,product_display
lobelia4cosmetics,26398,data/raw/images/lobelia4cosmetics/26398.jpg,bottle,0.2634,product_display
lobelia4cosmetics,26399,data/raw/images/lobelia4cosmetics/26399.jpg,,,other
lobelia4cosmetics,26400,data/raw/images/lobelia4cosmetics/26400.jpg,bottle,0.3294,product_display
lobelia4cosmetics,26401,data/raw/images/lobelia4cosmetics/26401.jpg,orange,0.3178,other
lobelia4cosmetics,26401,data/raw/images/lobelia4cosmetics/26401.jpg,teddy bear,0.2711,other
lobelia4cosmetics,26402,data/raw/images/lobelia4cosmetics/26402.jpg,,,other
lobelia4cosmetics,26403,data/raw/images/lobelia4cosmetics/26403.jpg,bottle,0.2725,product_display
lobelia4cosmetics,26404,data/raw/images/lobelia4cosmetics/26404.jpg,,,other
lobelia4cosmetics,26405,data/raw/images/lobelia4cosmetics/26405.jpg,,,other
lobelia4cosmetics,26406,data/raw/images/lobelia4cosmetics/26406.jpg,bottle,0.8619,product_display
lobelia4cosmetics,26407,data/raw/images/lobelia4cosmetics/26407.jpg,,,other
lobelia4cosmetics,26408,data/raw/images/lobelia4cosmetics/26408.jpg,bottle,0.5939,product_display
lobelia4cosmetics,26409,data/raw/images/lobelia4cosmetics/26409.jpg,,,other
lobelia4cosmetics,26410,data/raw/images/lobelia4cosmetics/26410.jpg,fork,0.8578,product_display
lobelia4cosmetics,26410,data/raw/images/lobelia4cosmetics/26410.jpg,cup,0.4949,product_display
lobelia4cosmetics,26410,data/raw/images/lobelia4cosmetics/26410.jpg,knife,0.444,product_display
lobelia4cosmetics,26411,data/raw/images/lobelia4cosmetics/26411.jpg,,,other
lobelia4cosmetics,26412,data/raw/images/lobelia4cosmetics/26412.jpg,,,other
lobelia4cosmetics,26413,data/raw/images/lobelia4cosmetics/26413.jpg,person,0.6776,lifestyle
lobelia4cosmetics,26413,data/raw/images/lobelia4cosmetics/26413.jpg,stop sign,0.2888,lifestyle
lobelia4cosmetics,26414,data/raw/images/lobelia4cosmetics/26414.jpg,,,other
lobelia4cosmetics,26415,data/raw/images/lobelia4cosmetics/26415.jpg,sports ball,0.368,other
lobelia4cosmetics,26415,data/raw/images/lobelia4cosmetics/26415.jpg,sports ball,0.2993,other
lobelia4cosmetics,26416,data/raw/images/lobelia4cosmetics/26416.jpg,,,other
lobelia4cosmetics,26417,data/raw/images/lobelia4cosmetics/26417.jpg,bottle,0.2524,product_display
lobelia4cosmetics,26418,data/raw/images/lobelia4cosmetics/26418.jpg,bottle,0.9,product_display
lobelia4cosmetics,26419,data/raw/images/lobelia4cosmetics/26419.jpg,book,0.2932,product_display
lobelia4cosmetics,26419,data/raw/images/lobelia4cosmetics/26419.jpg,bottle,0.2824,product_display
lobelia4cosmetics,26419,data/raw/images/lobelia4cosmetics/26419.jpg,refrigerator,0.2755,product_display
lobelia4cosmetics,26419,data/raw/images/lobelia4cosmetics/26419.jpg,bottle,0.2694,product_display
lobelia4cosmetics,26420,data/raw/images/lobelia4cosmetics/26420.jpg,refrigerator,0.3814,other
lobelia4cosmetics,26421,data/raw/images/lobelia4cosmetics/26421.jpg,,,other
lobelia4cosmetics,26423,data/raw/images/lobelia4cosmetics/26423.jpg,,,other
lobelia4cosmetics,26424,data/raw/images/lobelia4cosmetics/26424.jpg,,,other
lobelia4cosmetics,26425,data/raw/images/lobelia4cosmetics/26425.jpg,,,other
lobelia4cosmetics,26426,data/raw/images/lobelia4cosmetics/26426.jpg,bottle,0.3844,product_display
lobelia4cosmetics,26426,data/raw/images/lobelia4cosmetics/26426.jpg,cell phone,0.3352,product_display
lobelia4cosmetics,26426,data/raw/images/lobelia4cosmetics/26426.jpg,bottle,0.3006,product_display
lobelia4cosmetics,26427,data/raw/images/lobelia4cosmetics/26427.jpg,,,other
lobelia4cosmetics,26428,data/raw/images/lobelia4cosmetics/26428.jpg,,,other
lobelia4cosmetics,26429,data/raw/images/lobelia4cosmetics/26429.jpg,bottle,0.2911,product_display
lobelia4cosmetics,26430,data/raw/images/lobelia4cosmetics/26430.jpg,refrigerator,0.4421,product_display
lobelia4cosmetics,26430,data/raw/images/lobelia4cosmetics/26430.jpg,book,0.2519,product_display
lobelia4cosmetics,26431,data/raw/images/lobelia4cosmetics/26431.jpg,bottle,0.7881,product_display
lobelia4cosmetics,26431,data/raw/images/lobelia4cosmetics/26431.jpg,bottle,0.5554,product_display
lobelia4cosmetics,26431,data/raw/images/lobelia4cosmetics/26431.jpg,bottle,0.3785,product_display
lobelia4cosmetics,26431,data/raw/images/lobelia4cosmetics/26431.jpg,bottle,0.3652,product_display
lobelia4cosmetics,26431,data/raw/images/lobelia4cosmetics/26431.jpg,bottle,0.3564,product_display
lobelia4cosmetics,26431,data/raw/images/lobelia4cosmetics/26431.jpg,bottle,0.3383,product_display
lobelia4cosmetics,26431,data/raw/images/lobelia4cosmetics/26431.jpg,bottle,0.3041,product_display
lobelia4cosmetics,26431,data/raw/images/lobelia4cosmetics/26431.jpg,bottle,0.2988,product_display
lobelia4cosmetics,26432,data/raw/images/lobelia4cosmetics/26432.jpg,,,other
lobelia4cosmetics,26433,data/raw/images/lobelia4cosmetics/26433.jpg,,,other
lobelia4cosmetics,26434,data/raw/images/lobelia4cosmetics/26434.jpg,,,other
lobelia4cosmetics,26435,data/raw/images/lobelia4cosmetics/26435.jpg,bottle,0.3294,product_display
lobelia4cosmetics,26436,data/raw/images/lobelia4cosmetics/26436.jpg,orange,0.3178,other
lobelia4cosmetics,26436,data/raw/images/lobelia4cosmetics/26436.jpg,teddy bear,0.2711,other
lobelia4cosmetics,26437,data/raw/images/lobelia4cosmetics/26437.jpg,,,other
lobelia4cosmetics,26438,data/raw/images/lobelia4cosmetics/26438.jpg,bottle,0.2725,product_display
lobelia4cosmetics,26439,data/raw/images/lobelia4cosmetics/26439.jpg,bottle,0.8619,product_display
lobelia4cosmetics,26440,data/raw/images/lobelia4cosmetics/26440.jpg,cup,0.7179,product_display
lobelia4cosmetics,26440,data/raw/images/lobelia4cosmetics/26440.jpg,cup,0.3851,product_display
lobelia4cosmetics,26440,data/raw/images/lobelia4cosmetics/26440.jpg,book,0.294,product_display
lobelia4cosmetics,26441,data/raw/images/lobelia4cosmetics/26441.jpg,bottle,0.3435,product_display
lobelia4cosmetics,26441,data/raw/images/lobelia4cosmetics/26441.jpg,bottle,0.3334,product_display
lobelia4cosmetics,26441,data/raw/images/lobelia4cosmetics/26441.jpg,bottle,0.3124,product_display
lobelia4cosmetics,26441,data/raw/images/lobelia4cosmetics/26441.jpg,bottle,0.3123,product_display
lobelia4cosmetics,26441,data/raw/images/lobelia4cosmetics/26441.jpg,orange,0.28,product_display
lobelia4cosmetics,26442,data/raw/images/lobelia4cosmetics/26442.jpg,bottle,0.3353,product_display
lobelia4cosmetics,26442,data/raw/images/lobelia4cosmetics/26442.jpg,bottle,0.296,product_display
lobelia4cosmetics,26443,data/raw/images/lobelia4cosmetics/26443.jpg,bottle,0.4823,product_display
lobelia4cosmetics,26443,data/raw/images/lobelia4cosmetics/26443.jpg,bottle,0.4725,product_display
lobelia4cosmetics,26443,data/raw/images/lobelia4cosmetics/26443.jpg,bottle,0.4318,product_display
lobelia4cosmetics,26443,data/raw/images/lobelia4cosmetics/26443.jpg,bottle,0.2713,product_display
lobelia4cosmetics,26444,data/raw/images/lobelia4cosmetics/26444.jpg,bottle,0.5669,product_display
lobelia4cosmetics,26444,data/raw/images/lobelia4cosmetics/26444.jpg,bottle,0.3779,product_display
lobelia4cosmetics,26444,data/raw/images/lobelia4cosmetics/26444.jpg,bottle,0.2699,product_display
lobelia4cosmetics,26444,data/raw/images/lobelia4cosmetics/26444.jpg,bottle,0.264,product_display
lobelia4cosmetics,26444,data/raw/images/lobelia4cosmetics/26444.jpg,bottle,0.2567,product_display
lobelia4cosmetics,26445,data/raw/images/lobelia4cosmetics/26445.jpg,,,other
lobelia4cosmetics,26446,data/raw/images/lobelia4cosmetics/26446.jpg,,,other
lobelia4cosmetics,26447,data/raw/images/lobelia4cosmetics/26447.jpg,bottle,0.744,product_display
lobelia4cosmetics,26448,data/raw/images/lobelia4cosmetics/26448.jpg,bottle,0.475,product_display
lobelia4cosmetics,26448,data/raw/images/lobelia4cosmetics/26448.jpg,book,0.2568,product_display
lobelia4cosmetics,26449,data/raw/images/lobelia4cosmetics/26449.jpg,person,0.6776,lifestyle
lobelia4cosmetics,26449,data/raw/images/lobelia4cosmetics/26449.jpg,stop sign,0.2888,lifestyle
lobelia4cosmetics,26450,data/raw/images/lobelia4cosmetics/26450.jpg,,,other
lobelia4cosmetics,26451,data/raw/images/lobelia4cosmetics/26451.jpg,,,other
lobelia4cosmetics,26452,data/raw/images/lobelia4cosmetics/26452.jpg,cup,0.354,product_display
lobelia4cosmetics,26453,data/raw/images/lobelia4cosmetics/26453.jpg,bottle,0.8124,product_display
lobelia4cosmetics,26454,data/raw/images/lobelia4cosmetics/26454.jpg,clock,0.2708,other
lobelia4cosmetics,26455,data/raw/images/lobelia4cosmetics/26455.jpg,fork,0.8578,product_display
lobelia4cosmetics,26455,data/raw/images/lobelia4cosmetics/26455.jpg,cup,0.4949,product_display
lobelia4cosmetics,26455,data/raw/images/lobelia4cosmetics/26455.jpg,knife,0.444,product_display
lobelia4cosmetics,26456,data/raw/images/lobelia4cosmetics/26456.jpg,bottle,0.4263,product_display
lobelia4cosmetics,26457,data/raw/images/lobelia4cosmetics/26457.jpg,,,other
lobelia4cosmetics,26458,data/raw/images/lobelia4cosmetics/26458.jpg,,,other
lobelia4cosmetics,26460,data/raw/images/lobelia4cosmetics/26460.jpg,bottle,0.9058,product_display
lobelia4cosmetics,26461,data/raw/images/lobelia4cosmetics/26461.jpg,bottle,0.9,product_display
lobelia4cosmetics,26462,data/raw/images/lobelia4cosmetics/26462.jpg,bottle,0.6695,product_display
lobelia4cosmetics,26462,data/raw/images/lobelia4cosmetics/26462.jpg,vase,0.6104,product_display
lobelia4cosmetics,26463,data/raw/images/lobelia4cosmetics/26463.jpg,cup,0.7179,product_display
lobelia4cosmetics,26463,data/raw/images/lobelia4cosmetics/26463.jpg,cup,0.3851,product_display
lobelia4cosmetics,26463,data/raw/images/lobelia4cosmetics/26463.jpg,book,0.294,product_display
lobelia4cosmetics,26464,data/raw/images/lobelia4cosmetics/26464.jpg,,,other
lobelia4cosmetics,26465,data/raw/images/lobelia4cosmetics/26465.jpg,book,0.2522,product_display
lobelia4cosmetics,26466,data/raw/images/lobelia4cosmetics/26466.jpg,bottle,0.475,product_display
lobelia4cosmetics,26466,data/raw/images/lobelia4cosmetics/26466.jpg,book,0.2568,product_display
lobelia4cosmetics,26467,data/raw/images/lobelia4cosmetics/26467.jpg,,,other
lobelia4cosmetics,26468,data/raw/images/lobelia4cosmetics/26468.jpg,fork,0.8578,product_display
lobelia4cosmetics,26468,data/raw/images/lobelia4cosmetics/26468.jpg,cup,0.4949,product_display
lobelia4cosmetics,26468,data/raw/images/lobelia4cosmetics/26468.jpg,knife,0.444,product_display
lobelia4cosmetics,26469,data/raw/images/lobelia4cosmetics/26469.jpg,,,other
lobelia4cosmetics,26470,data/raw/images/lobelia4cosmetics/26470.jpg,,,other
lobelia4cosmetics,26471,data/raw/images/lobelia4cosmetics/26471.jpg,person,0.6776,lifestyle
lobelia4cosmetics,26471,data/raw/images/lobelia4cosmetics/26471.jpg,stop sign,0.2888,lifestyle
lobelia4cosmetics,26472,data/raw/images/lobelia4cosmetics/26472.jpg,,,other
lobelia4cosmetics,26473,data/raw/images/lobelia4cosmetics/26473.jpg,sports ball,0.368,other
lobelia4cosmetics,26473,data/raw/images/lobelia4cosmetics/26473.jpg,sports ball,0.2993,other
lobelia4cosmetics,26474,data/raw/images/lobelia4cosmetics/26474.jpg,,,other
lobelia4cosmetics,26475,data/raw/images/lobelia4cosmetics/26475.jpg,clock,0.2708,other
lobelia4cosmetics,26476,data/raw/images/lobelia4cosmetics/26476.jpg,,,other
lobelia4cosmetics,26477,data/raw/images/lobelia4cosmetics/26477.jpg,bottle,0.2725,product_display
lobelia4cosmetics,26478,data/raw/images/lobelia4cosmetics/26478.jpg,,,other
lobelia4cosmetics,26479,data/raw/images/lobelia4cosmetics/26479.jpg,bottle,0.4263,product_display
lobelia4cosmetics,26480,data/raw/images/lobelia4cosmetics/26480.jpg,,,other
lobelia4cosmetics,26481,data/raw/images/lobelia4cosmetics/26481.jpg,bottle,0.8619,product_display
lobelia4cosmetics,26482,data/raw/images/lobelia4cosmetics/26482.jpg,,,other
lobelia4cosmetics,26483,data/raw/images/lobelia4cosmetics/26483.jpg,bottle,0.2725,product_display
lobelia4cosmetics,26484,data/raw/images/lobelia4cosmetics/26484.jpg,cell phone,0.3196,product_display
lobelia4cosmetics,26485,data/raw/images/lobelia4cosmetics/26485.jpg,book,0.3382,product_display
lobelia4cosmetics,26485,data/raw/images/lobelia4cosmetics/26485.jpg,cup,0.2886,product_display
lobelia4cosmetics,26486,data/raw/images/lobelia4cosmetics/26486.jpg,bottle,0.5097,product_display
lobelia4cosmetics,26486,data/raw/images/lobelia4cosmetics/26486.jpg,bottle,0.5074,product_display
lobelia4cosmetics,26486,data/raw/images/lobelia4cosmetics/26486.jpg,dining table,0.4609,product_display
lobelia4cosmetics,26486,data/raw/images/lobelia4cosmetics/26486.jpg,bottle,0.4239,product_display
lobelia4cosmetics,26486,data/raw/images/lobelia4cosmetics/26486.jpg,bottle,0.4207,product_display
lobelia4cosmetics,26486,data/raw/images/lobelia4cosmetics/26486.jpg,cup,0.3684,product_display
lobelia4cosmetics,26486,data/raw/images/lobelia4cosmetics/26486.jpg,bottle,0.3385,product_display
lobelia4cosmetics,26486,data/raw/images/lobelia4cosmetics/26486.jpg,bottle,0.326,product_display
lobelia4cosmetics,26486,data/raw/images/lobelia4cosmetics/26486.jpg,bottle,0.3152,product_display
lobelia4cosmetics,26486,data/raw/images/lobelia4cosmetics/26486.jpg,bottle,0.3124,product_display
lobelia4cosmetics,26486,data/raw/images/lobelia4cosmetics/26486.jpg,bottle,0.2993,product_display
lobelia4cosmetics,26486,data/raw/images/lobelia4cosmetics/26486.jpg,bottle,0.2902,product_display
lobelia4cosmetics,26487,data/raw/images/lobelia4cosmetics/26487.jpg,person,0.3117,lifestyle
lobelia4cosmetics,26488,data/raw/images/lobelia4cosmetics/26488.jpg,cup,0.4486,product_display
lobelia4cosmetics,26488,data/raw/images/lobelia4cosmetics/26488.jpg,bottle,0.2869,product_display
lobelia4cosmetics,26489,data/raw/images/lobelia4cosmetics/26489.jpg,fork,0.8578,product_display
lobelia4cosmetics,26489,data/raw/images/lobelia4cosmetics/26489.jpg,cup,0.4949,product_display
lobelia4cosmetics,26489,data/raw/images/lobelia4cosmetics/26489.jpg,knife,0.444,product_display
lobelia4cosmetics,26490,data/raw/images/lobelia4cosmetics/26490.jpg,book,0.2932,product_display
lobelia4cosmetics,26490,data/raw/images/lobelia4cosmetics/26490.jpg,bottle,0.2824,product_display
lobelia4cosmetics,26490,data/raw/images/lobelia4cosmetics/26490.jpg,refrigerator,0.2755,product_display
lobelia4cosmetics,26490,data/raw/images/lobelia4cosmetics/26490.jpg,bottle,0.2694,product_display
lobelia4cosmetics,26491,data/raw/images/lobelia4cosmetics/26491.jpg,refrigerator,0.3814,other
lobelia4cosmetics,26492,data/raw/images/lobelia4cosmetics/26492.jpg,person,0.6776,lifestyle
lobelia4cosmetics,26492,data/raw/images/lobelia4cosmetics/26492.jpg,stop sign,0.2888,lifestyle
lobelia4cosmetics,26493,data/raw/images/lobelia4cosmetics/26493.jpg,,,other
lobelia4cosmetics,26494,data/raw/images/lobelia4cosmetics/26494.jpg,clock,0.2708,other
lobelia4cosmetics,26495,data/raw/images/lobelia4cosmetics/26495.jpg,,,other
lobelia4cosmetics,26496,data/raw/images/lobelia4cosmetics/26496.jpg,bottle,0.8619,product_display
lobelia4cosmetics,26497,data/raw/images/lobelia4cosmetics/26497.jpg,,,other
lobelia4cosmetics,26498,data/raw/images/lobelia4cosmetics/26498.jpg,,,other
lobelia4cosmetics,26499,data/raw/images/lobelia4cosmetics/26499.jpg,bottle,0.9345,promotional
lobelia4cosmetics,26499,data/raw/images/lobelia4cosmetics/26499.jpg,person,0.7855,promotional
lobelia4cosmetics,26499,data/raw/images/lobelia4cosmetics/26499.jpg,person,0.6679,promotional
lobelia4cosmetics,26499,data/raw/images/lobelia4cosmetics/26499.jpg,orange,0.4591,promotional
lobelia4cosmetics,26499,data/raw/images/lobelia4cosmetics/26499.jpg,orange,0.3661,promotional
lobelia4cosmetics,26499,data/raw/images/lobelia4cosmetics/26499.jpg,person,0.3541,promotional
lobelia4cosmetics,26499,data/raw/images/lobelia4cosmetics/26499.jpg,orange,0.3525,promotional
lobelia4cosmetics,26500,data/raw/images/lobelia4cosmetics/26500.jpg,person,0.8004,lifestyle
lobelia4cosmetics,26501,data/raw/images/lobelia4cosmetics/26501.jpg,bottle,0.8742,product_display
lobelia4cosmetics,26501,data/raw/images/lobelia4cosmetics/26501.jpg,dining table,0.3456,product_display
lobelia4cosmetics,26501,data/raw/images/lobelia4cosmetics/26501.jpg,bottle,0.3282,product_display
lobelia4cosmetics,26501,data/raw/images/lobelia4cosmetics/26501.jpg,bottle,0.2891,product_display
lobelia4cosmetics,26502,data/raw/images/lobelia4cosmetics/26502.jpg,bottle,0.7407,product_display
lobelia4cosmetics,26503,data/raw/images/lobelia4cosmetics/26503.jpg,orange,0.8507,product_display
lobelia4cosmetics,26503,data/raw/images/lobelia4cosmetics/26503.jpg,orange,0.7533,product_display
lobelia4cosmetics,26503,data/raw/images/lobelia4cosmetics/26503.jpg,bowl,0.4617,product_display
lobelia4cosmetics,26503,data/raw/images/lobelia4cosmetics/26503.jpg,dining table,0.4286,product_display
lobelia4cosmetics,26504,data/raw/images/lobelia4cosmetics/26504.jpg,cup,0.354,product_display
lobelia4cosmetics,26505,data/raw/images/lobelia4cosmetics/26505.jpg,book,0.2522,product_display
lobelia4cosmetics,26506,data/raw/images/lobelia4cosmetics/26506.jpg,bottle,0.6433,product_display
lobelia4cosmetics,26506,data/raw/images/lobelia4cosmetics/26506.jpg,bottle,0.6279,product_display
lobelia4cosmetics,26506,data/raw/images/lobelia4cosmetics/26506.jpg,bottle,0.4022,product_display
lobelia4cosmetics,26506,data/raw/images/lobelia4cosmetics/26506.jpg,bottle,0.3563,product_display
lobelia4cosmetics,26506,data/raw/images/lobelia4cosmetics/26506.jpg,bottle,0.3472,product_display
lobelia4cosmetics,26506,data/raw/images/lobelia4cosmetics/26506.jpg,bottle,0.345,product_display
lobelia4cosmetics,26506,data/raw/images/lobelia4cosmetics/26506.jpg,bottle,0.3412,product_display
lobelia4cosmetics,26506,data/raw/images/lobelia4cosmetics/26506.jpg,bottle,0.3148,product_display
lobelia4cosmetics,26506,data/raw/images/lobelia4cosmetics/26506.jpg,bottle,0.2692,product_display
lobelia4cosmetics,26506,data/raw/images/lobelia4cosmetics/26506.jpg,bottle,0.2692,product_display
lobelia4cosmetics,26506,data/raw/images/lobelia4cosmetics/26506.jpg,bottle,0.2634,product_display
lobelia4cosmetics,26507,data/raw/images/lobelia4cosmetics/26507.jpg,,,other
lobelia4cosmetics,26508,data/raw/images/lobelia4cosmetics/26508.jpg,orange,0.3178,other
lobelia4cosmetics,26508,data/raw/images/lobelia4cosmetics/26508.jpg,teddy bear,0.2711,other
lobelia4cosmetics,26509,data/raw/images/lobelia4cosmetics/26509.jpg,fork,0.8578,product_display
lobelia4cosmetics,26509,data/raw/images/lobelia4cosmetics/26509.jpg,cup,0.4949,product_display
lobelia4cosmetics,26509,data/raw/images/lobelia4cosmetics/26509.jpg,knife,0.444,product_display
lobelia4cosmetics,26510,data/raw/images/lobelia4cosmetics/26510.jpg,,,other
lobelia4cosmetics,26511,data/raw/images/lobelia4cosmetics/26511.jpg,,,other
lobelia4cosmetics,26512,data/raw/images/lobelia4cosmetics/26512.jpg,sports ball,0.368,other
lobelia4cosmetics,26512,data/raw/images/lobelia4cosmetics/26512.jpg,sports ball,0.2993,other
lobelia4cosmetics,26513,data/raw/images/lobelia4cosmetics/26513.jpg,bottle,0.3435,product_display
lobelia4cosmetics,26513,data/raw/images/lobelia4cosmetics/26513.jpg,bottle,0.3334,product_display
lobelia4cosmetics,26513,data/raw/images/lobelia4cosmetics/26513.jpg,bottle,0.3124,product_display
lobelia4cosmetics,26513,data/raw/images/lobelia4cosmetics/26513.jpg,bottle,0.3123,product_display
lobelia4cosmetics,26513,data/raw/images/lobelia4cosmetics/26513.jpg,orange,0.28,product_display
lobelia4cosmetics,26514,data/raw/images/lobelia4cosmetics/26514.jpg,bottle,0.3353,product_display
lobelia4cosmetics,26514,data/raw/images/lobelia4cosmetics/26514.jpg,bottle,0.296,product_display
lobelia4cosmetics,26515,data/raw/images/lobelia4cosmetics/26515.jpg,,,other
lobelia4cosmetics,26516,data/raw/images/lobelia4cosmetics/26516.jpg,bottle,0.5097,product_display
lobelia4cosmetics,26516,data/raw/images/lobelia4cosmetics/26516.jpg,bottle,0.5074,product_display
lobelia4cosmetics,26516,data/raw/images/lobelia4cosmetics/26516.jpg,dining table,0.4609,product_display
lobelia4cosmetics,26516,data/raw/images/lobelia4cosmetics/26516.jpg,bottle,0.4239,product_display
lobelia4cosmetics,26516,data/raw/images/lobelia4cosmetics/26516.jpg,bottle,0.4207,product_display
lobelia4cosmetics,26516,data/raw/images/lobelia4cosmetics/26516.jpg,cup,0.3684,product_display
lobelia4cosmetics,26516,data/raw/images/lobelia4cosmetics/26516.jpg,bottle,0.3385,product_display
lobelia4cosmetics,26516,data/raw/images/lobelia4cosmetics/26516.jpg,bottle,0.326,product_display
lobelia4cosmetics,26516,data/raw/images/lobelia4cosmetics/26516.jpg,bottle,0.3152,product_display
lobelia4cosmetics,26516,data/raw/images/lobelia4cosmetics/26516.jpg,bottle,0.3124,product_display
lobelia4cosmetics,26516,data/raw/images/lobelia4cosmetics/26516.jpg,bottle,0.2993,product_display
lobelia4cosmetics,26516,data/raw/images/lobelia4cosmetics/26516.jpg,bottle,0.2902,product_display
lobelia4cosmetics,26517,data/raw/images/lobelia4cosmetics/26517.jpg,person,0.3117,lifestyle
lobelia4cosmetics,26518,data/raw/images/lobelia4cosmetics/26518.jpg,person,0.7035,lifestyle
lobelia4cosmetics,26518,data/raw/images/lobelia4cosmetics/26518.jpg,person,0.6184,lifestyle
lobelia4cosmetics,26519,data/raw/images/lobelia4cosmetics/26519.jpg,,,other
lobelia4cosmetics,26520,data/raw/images/lobelia4cosmetics/26520.jpg,,,other
lobelia4cosmetics,26521,data/raw/images/lobelia4cosmetics/26521.jpg,dining table,0.3401,other
lobelia4cosmetics,26523,data/raw/images/lobelia4cosmetics/26523.jpg,dining table,0.4378,other
lobelia4cosmetics,26524,data/raw/images/lobelia4cosmetics/26524.jpg,bottle,0.3037,product_display
lobelia4cosmetics,26524,data/raw/images/lobelia4cosmetics/26524.jpg,traffic light,0.3027,product_display
lobelia4cosmetics,26525,data/raw/images/lobelia4cosmetics/26525.jpg,,,other
lobelia4cosmetics,26526,data/raw/images/lobelia4cosmetics/26526.jpg,person,0.8894,lifestyle
lobelia4cosmetics,26526,data/raw/images/lobelia4cosmetics/26526.jpg,person,0.7644,lifestyle
lobelia4cosmetics,26526,data/raw/images/lobelia4cosmetics/26526.jpg,person,0.5231,lifestyle
lobelia4cosmetics,26527,data/raw/images/lobelia4cosmetics/26527.jpg,person,0.8004,lifestyle
lobelia4cosmetics,26528,data/raw/images/lobelia4cosmetics/26528.jpg,bottle,0.8742,product_display
lobelia4cosmetics,26528,data/raw/images/lobelia4cosmetics/26528.jpg,dining table,0.3456,product_display
lobelia4cosmetics,26528,data/raw/images/lobelia4cosmetics/26528.jpg,bottle,0.3282,product_display
lobelia4cosmetics,26528,data/raw/images/lobelia4cosmetics/26528.jpg,bottle,0.2891,product_display
lobelia4cosmetics,26529,data/raw/images/lobelia4cosmetics/26529.jpg,orange,0.3178,other
lobelia4cosmetics,26529,data/raw/images/lobelia4cosmetics/26529.jpg,teddy bear,0.2711,other
lobelia4cosmetics,26530,data/raw/images/lobelia4cosmetics/26530.jpg,bottle,0.744,product_display
lobelia4cosmetics,26531,data/raw/images/lobelia4cosmetics/26531.jpg,bottle,0.9058,product_display
lobelia4cosmetics,26532,data/raw/images/lobelia4cosmetics/26532.jpg,,,other
lobelia4cosmetics,26533,data/raw/images/lobelia4cosmetics/26533.jpg,refrigerator,0.3814,other
lobelia4cosmetics,26534,data/raw/images/lobelia4cosmetics/26534.jpg,person,0.6776,lifestyle
lobelia4cosmetics,26534,data/raw/images/lobelia4cosmetics/26534.jpg,stop sign,0.2888,lifestyle
lobelia4cosmetics,26535,data/raw/images/lobelia4cosmetics/26535.jpg,,,other
lobelia4cosmetics,26536,data/raw/images/lobelia4cosmetics/26536.jpg,clock,0.2708,other
